Time	Concentration
1310.2	0.1878
1310.3	0.1878
1310.4	0.1878
1310.5	0.1878
1310.6	0.1878
1310.7	0.1878
1310.8	0.1878
1310.9	0.1878
1311  	0.18779
1311.1	0.18779
1311.2	0.18779
1311.3	0.18779
1311.4	0.18779
1311.5	0.18779
1311.6	0.18779
1311.7	0.18779
1311.8	0.18779
1311.9	0.18779
1312  	0.18779
1312.1	0.18779
1312.2	0.18778
1312.3	0.18778
1312.4	0.18778
1312.5	0.18778
1312.6	0.18778
1312.7	0.18778
1312.8	0.18778
1312.9	0.18778
1313  	0.18778
1313.1	0.18778
1313.2	0.18778
1313.3	0.18778
1313.4	0.18778
1313.5	0.18777
1313.6	0.18777
1313.7	0.18777
1313.8	0.18777
1313.9	0.18777
1314  	0.18777
1314.1	0.18777
1314.2	0.18777
1314.3	0.18777
1314.4	0.18777
1314.5	0.18777
1314.6	0.18777
1314.7	0.18777
1314.8	0.18776
1314.9	0.18776
1315  	0.18776
1315.1	0.18776
1315.2	0.18776
1315.3	0.18776
1315.4	0.18776
1315.5	0.18776
1315.6	0.18776
1315.7	0.18776
1315.8	0.18776
1315.9	0.18776
1316  	0.18776
1316.1	0.18775
1316.2	0.18775
1316.3	0.18775
1316.4	0.18775
1316.5	0.18775
1316.6	0.18775
1316.7	0.18775
1316.8	0.18775
1316.9	0.18775
1317  	0.18775
1317.1	0.18775
1317.2	0.18775
1317.3	0.18775
1317.4	0.18774
1317.5	0.18774
1317.6	0.18774
1317.7	0.18774
1317.8	0.18774
1317.9	0.18774
1318  	0.18774
1318.1	0.18774
1318.2	0.18774
1318.3	0.18774
1318.4	0.18774
1318.5	0.18774
1318.6	0.18773
1318.7	0.18773
1318.8	0.18773
1318.9	0.18773
1319  	0.18773
1319.1	0.18773
1319.2	0.18773
1319.3	0.18773
1319.4	0.18773
1319.5	0.18773
1319.6	0.18773
1319.7	0.18773
1319.8	0.18773
1319.9	0.18772
1320  	0.18772
1320.1	0.18772
1320.2	0.18772
1320.3	0.18772
1320.4	0.18772
1320.5	0.18772
1320.6	0.18772
1320.7	0.18772
1320.8	0.18772
1320.9	0.18772
1321  	0.18772
1321.1	0.18772
1321.2	0.18771
1321.3	0.18771
1321.4	0.18771
1321.5	0.18771
1321.6	0.18771
1321.7	0.18771
1321.8	0.18771
1321.9	0.18771
1322  	0.18771
1322.1	0.18771
1322.2	0.18771
1322.3	0.18771
1322.4	0.18771
1322.5	0.1877
1322.6	0.1877
1322.7	0.1877
1322.8	0.1877
1322.9	0.1877
1323  	0.1877
1323.1	0.1877
1323.2	0.1877
1323.3	0.1877
1323.4	0.1877
1323.5	0.1877
1323.6	0.1877
1323.7	0.18769
1323.8	0.18769
1323.9	0.18769
1324  	0.18769
1324.1	0.18769
1324.2	0.18769
1324.3	0.18769
1324.4	0.18769
1324.5	0.18769
1324.6	0.18769
1324.7	0.18769
1324.8	0.18769
1324.9	0.18769
1325  	0.18768
1325.1	0.18768
1325.2	0.18768
1325.3	0.18768
1325.4	0.18768
1325.5	0.18768
1325.6	0.18768
1325.7	0.18768
1325.8	0.18768
1325.9	0.18768
1326  	0.18768
1326.1	0.18768
1326.2	0.18768
1326.3	0.18767
1326.4	0.18767
1326.5	0.18767
1326.6	0.18767
1326.7	0.18767
1326.8	0.18767
1326.9	0.18767
1327  	0.18767
1327.1	0.18767
1327.2	0.18767
1327.3	0.18767
1327.4	0.18767
1327.5	0.18767
1327.6	0.18766
1327.7	0.18766
1327.8	0.18766
1327.9	0.18766
1328  	0.18766
1328.1	0.18766
1328.2	0.18766
1328.3	0.18766
1328.4	0.18766
1328.5	0.18766
1328.6	0.18766
1328.7	0.18766
1328.8	0.18766
1328.9	0.18765
1329  	0.18765
1329.1	0.18765
1329.2	0.18765
1329.3	0.18765
1329.4	0.18765
1329.5	0.18765
1329.6	0.18765
1329.7	0.18765
1329.8	0.18765
1329.9	0.18765
1330  	0.18765
1330.1	0.18764
1330.2	0.18764
1330.3	0.18764
1330.4	0.18764
1330.5	0.18764
1330.6	0.18764
1330.7	0.18764
1330.8	0.18764
1330.9	0.18764
1331  	0.18764
1331.1	0.18764
1331.2	0.18764
1331.3	0.18764
1331.4	0.18763
1331.5	0.18763
1331.6	0.18763
1331.7	0.18763
1331.8	0.18763
1331.9	0.18763
1332  	0.18763
1332.1	0.18763
1332.2	0.18763
1332.3	0.18763
1332.4	0.18763
1332.5	0.18763
1332.6	0.18763
1332.7	0.18762
1332.8	0.18762
1332.9	0.18762
1333  	0.18762
1333.1	0.18762
1333.2	0.18762
1333.3	0.18762
1333.4	0.18762
1333.5	0.18762
1333.6	0.18762
1333.7	0.18762
1333.8	0.18762
1333.9	0.18762
1334  	0.18761
1334.1	0.18761
1334.2	0.18761
1334.3	0.18761
1334.4	0.18761
1334.5	0.18761
1334.6	0.18761
1334.7	0.18761
1334.8	0.18761
1334.9	0.18761
1335  	0.18761
1335.1	0.18761
1335.2	0.18761
1335.3	0.1876
1335.4	0.1876
1335.5	0.1876
1335.6	0.1876
1335.7	0.1876
1335.8	0.1876
1335.9	0.1876
1336  	0.1876
1336.1	0.1876
1336.2	0.1876
1336.3	0.1876
1336.4	0.1876
1336.5	0.1876
1336.6	0.18759
1336.7	0.18759
1336.8	0.18759
1336.9	0.18759
1337  	0.18759
1337.1	0.18759
1337.2	0.18759
1337.3	0.18759
1337.4	0.18759
1337.5	0.18759
1337.6	0.18759
1337.7	0.18759
1337.8	0.18758
1337.9	0.18758
1338  	0.18758
1338.1	0.18758
1338.2	0.18758
1338.3	0.18758
1338.4	0.18758
1338.5	0.18758
1338.6	0.18758
1338.7	0.18758
1338.8	0.18758
1338.9	0.18758
1339  	0.18758
1339.1	0.18757
1339.2	0.18757
1339.3	0.18757
1339.4	0.18757
1339.5	0.18757
1339.6	0.18757
1339.7	0.18757
1339.8	0.18757
1339.9	0.18757
1340  	0.18757
1340.1	0.18757
1340.2	0.18757
1340.3	0.18757
1340.4	0.18756
1340.5	0.18756
1340.6	0.18756
1340.7	0.18756
1340.8	0.18756
1340.9	0.18756
1341  	0.18756
1341.1	0.18756
1341.2	0.18756
1341.3	0.18756
1341.4	0.18756
1341.5	0.18756
1341.6	0.18756
1341.7	0.18755
1341.8	0.18755
1341.9	0.18755
1342  	0.18755
1342.1	0.18755
1342.2	0.18755
1342.3	0.18755
1342.4	0.18755
1342.5	0.18755
1342.6	0.18755
1342.7	0.18755
1342.8	0.18755
1342.9	0.18755
1343  	0.18754
1343.1	0.18754
1343.2	0.18754
1343.3	0.18754
1343.4	0.18754
1343.5	0.18754
1343.6	0.18754
1343.7	0.18754
1343.8	0.18754
1343.9	0.18754
1344  	0.18754
1344.1	0.18754
1344.2	0.18753
1344.3	0.18753
1344.4	0.18753
1344.5	0.18753
1344.6	0.18753
1344.7	0.18753
1344.8	0.18753
1344.9	0.18753
1345  	0.18753
1345.1	0.18753
1345.2	0.18753
1345.3	0.18753
1345.4	0.18753
1345.5	0.18752
1345.6	0.18752
1345.7	0.18752
1345.8	0.18752
1345.9	0.18752
1346  	0.18752
1346.1	0.18752
1346.2	0.18752
1346.3	0.18752
1346.4	0.18752
1346.5	0.18752
1346.6	0.18752
1346.7	0.18752
1346.8	0.18751
1346.9	0.18751
1347  	0.18751
1347.1	0.18751
1347.2	0.18751
1347.3	0.18751
1347.4	0.18751
1347.5	0.18751
1347.6	0.18751
1347.7	0.18751
1347.8	0.18751
1347.9	0.18751
1348  	0.18751
1348.1	0.1875
1348.2	0.1875
1348.3	0.1875
1348.4	0.1875
1348.5	0.1875
1348.6	0.1875
1348.7	0.1875
1348.8	0.1875
1348.9	0.1875
1349  	0.1875
1349.1	0.1875
1349.2	0.1875
1349.3	0.1875
1349.4	0.18749
1349.5	0.18749
1349.6	0.18749
1349.7	0.18749
1349.8	0.18749
1349.9	0.18749
1350  	0.18749
1350.1	0.18749
1350.2	0.18749
1350.3	0.18749
1350.4	0.18749
1350.5	0.18749
1350.6	0.18749
1350.7	0.18748
1350.8	0.18748
1350.9	0.18748
1351  	0.18748
1351.1	0.18748
1351.2	0.18748
1351.3	0.18748
1351.4	0.18748
1351.5	0.18748
1351.6	0.18748
1351.7	0.18748
1351.8	0.18748
1351.9	0.18748
1352  	0.18747
1352.1	0.18747
1352.2	0.18747
1352.3	0.18747
1352.4	0.18747
1352.5	0.18747
1352.6	0.18747
1352.7	0.18747
1352.8	0.18747
1352.9	0.18747
1353  	0.18747
1353.1	0.18747
1353.2	0.18746
1353.3	0.18746
1353.4	0.18746
1353.5	0.18746
1353.6	0.18746
1353.7	0.18746
1353.8	0.18746
1353.9	0.18746
1354  	0.18746
1354.1	0.18746
1354.2	0.18746
1354.3	0.18746
1354.4	0.18746
1354.5	0.18745
1354.6	0.18745
1354.7	0.18745
1354.8	0.18745
1354.9	0.18745
1355  	0.18745
1355.1	0.18745
1355.2	0.18745
1355.3	0.18745
1355.4	0.18745
1355.5	0.18745
1355.6	0.18745
1355.7	0.18745
1355.8	0.18744
1355.9	0.18744
1356  	0.18744
1356.1	0.18744
1356.2	0.18744
1356.3	0.18744
1356.4	0.18744
1356.5	0.18744
1356.6	0.18744
1356.7	0.18744
1356.8	0.18744
1356.9	0.18744
1357  	0.18744
1357.1	0.18743
1357.2	0.18743
1357.3	0.18743
1357.4	0.18743
1357.5	0.18743
1357.6	0.18743
1357.7	0.18743
1357.8	0.18743
1357.9	0.18743
1358  	0.18743
1358.1	0.18743
1358.2	0.18743
1358.3	0.18743
1358.4	0.18742
1358.5	0.18742
1358.6	0.18742
1358.7	0.18742
1358.8	0.18742
1358.9	0.18742
1359  	0.18742
1359.1	0.18742
1359.2	0.18742
1359.3	0.18742
1359.4	0.18742
1359.5	0.18742
1359.6	0.18742
1359.7	0.18741
1359.8	0.18741
1359.9	0.18741
1360  	0.18741
1360.1	0.18741
1360.2	0.18741
1360.3	0.18741
1360.4	0.18741
1360.5	0.18741
1360.6	0.18741
1360.7	0.18741
1360.8	0.18741
1360.9	0.18741
1361  	0.1874
1361.1	0.1874
1361.2	0.1874
1361.3	0.1874
1361.4	0.1874
1361.5	0.1874
1361.6	0.1874
1361.7	0.1874
1361.8	0.1874
1361.9	0.1874
1362  	0.1874
1362.1	0.1874
1362.2	0.18739
1362.3	0.18739
1362.4	0.18739
1362.5	0.18739
1362.6	0.18739
1362.7	0.18739
1362.8	0.18739
1362.9	0.18739
1363  	0.18739
1363.1	0.18739
1363.2	0.18739
1363.3	0.18739
1363.4	0.18739
1363.5	0.18738
1363.6	0.18738
1363.7	0.18738
1363.8	0.18738
1363.9	0.18738
1364  	0.18738
1364.1	0.18738
1364.2	0.18738
1364.3	0.18738
1364.4	0.18738
1364.5	0.18738
1364.6	0.18738
1364.7	0.18738
1364.8	0.18737
1364.9	0.18737
1365  	0.18737
1365.1	0.18737
1365.2	0.18737
1365.3	0.18737
1365.4	0.18737
1365.5	0.18737
1365.6	0.18737
1365.7	0.18737
1365.8	0.18737
1365.9	0.18737
1366  	0.18737
1366.1	0.18736
1366.2	0.18736
1366.3	0.18736
1366.4	0.18736
1366.5	0.18736
1366.6	0.18736
1366.7	0.18736
1366.8	0.18736
1366.9	0.18736
1367  	0.18736
1367.1	0.18736
1367.2	0.18736
1367.3	0.18736
1367.4	0.18735
1367.5	0.18735
1367.6	0.18735
1367.7	0.18735
1367.8	0.18735
1367.9	0.18735
1368  	0.18735
1368.1	0.18735
1368.2	0.18735
1368.3	0.18735
1368.4	0.18735
1368.5	0.18735
1368.6	0.18735
1368.7	0.18734
1368.8	0.18734
1368.9	0.18734
1369  	0.18734
1369.1	0.18734
1369.2	0.18734
1369.3	0.18734
1369.4	0.18734
1369.5	0.18734
1369.6	0.18734
1369.7	0.18734
1369.8	0.18734
1369.9	0.18734
1370  	0.18733
1370.1	0.18733
1370.2	0.18733
1370.3	0.18733
1370.4	0.18733
1370.5	0.18733
1370.6	0.18733
1370.7	0.18733
1370.8	0.18733
1370.9	0.18733
1371  	0.18733
1371.1	0.18733
1371.2	0.18732
1371.3	0.18732
1371.4	0.18732
1371.5	0.18732
1371.6	0.18732
1371.7	0.18732
1371.8	0.18732
1371.9	0.18732
1372  	0.18732
1372.1	0.18732
1372.2	0.18732
1372.3	0.18732
1372.4	0.18732
1372.5	0.18731
1372.6	0.18731
1372.7	0.18731
1372.8	0.18731
1372.9	0.18731
1373  	0.18731
1373.1	0.18731
1373.2	0.18731
1373.3	0.18731
1373.4	0.18731
1373.5	0.18731
1373.6	0.18731
1373.7	0.18731
1373.8	0.1873
1373.9	0.1873
1374  	0.1873
1374.1	0.1873
1374.2	0.1873
1374.3	0.1873
1374.4	0.1873
1374.5	0.1873
1374.6	0.1873
1374.7	0.1873
1374.8	0.1873
1374.9	0.1873
1375  	0.1873
1375.1	0.18729
1375.2	0.18729
1375.3	0.18729
1375.4	0.18729
1375.5	0.18729
1375.6	0.18729
1375.7	0.18729
1375.8	0.18729
1375.9	0.18729
1376  	0.18729
1376.1	0.18729
1376.2	0.18729
1376.3	0.18729
1376.4	0.18728
1376.5	0.18728
1376.6	0.18728
1376.7	0.18728
1376.8	0.18728
1376.9	0.18728
1377  	0.18728
1377.1	0.18728
1377.2	0.18728
1377.3	0.18728
1377.4	0.18728
1377.5	0.18728
1377.6	0.18728
1377.7	0.18727
1377.8	0.18727
1377.9	0.18727
1378  	0.18727
1378.1	0.18727
1378.2	0.18727
1378.3	0.18727
1378.4	0.18727
1378.5	0.18727
1378.6	0.18727
1378.7	0.18727
1378.8	0.18727
1378.9	0.18727
1379  	0.18726
1379.1	0.18726
1379.2	0.18726
1379.3	0.18726
1379.4	0.18726
1379.5	0.18726
1379.6	0.18726
1379.7	0.18726
1379.8	0.18726
1379.9	0.18726
1380  	0.18726
1380.1	0.18726
1380.2	0.18726
1380.3	0.18725
1380.4	0.18725
1380.5	0.18725
1380.6	0.18725
1380.7	0.18725
1380.8	0.18725
1380.9	0.18725
1381  	0.18725
1381.1	0.18725
1381.2	0.18725
1381.3	0.18725
1381.4	0.18725
1381.5	0.18725
1381.6	0.18724
1381.7	0.18724
1381.8	0.18724
1381.9	0.18724
1382  	0.18724
1382.1	0.18724
1382.2	0.18724
1382.3	0.18724
1382.4	0.18724
1382.5	0.18724
1382.6	0.18724
1382.7	0.18724
1382.8	0.18723
1382.9	0.18723
1383  	0.18723
1383.1	0.18723
1383.2	0.18723
1383.3	0.18723
1383.4	0.18723
1383.5	0.18723
1383.6	0.18723
1383.7	0.18723
1383.8	0.18723
1383.9	0.18723
1384  	0.18723
1384.1	0.18722
1384.2	0.18722
1384.3	0.18722
1384.4	0.18722
1384.5	0.18722
1384.6	0.18722
1384.7	0.18722
1384.8	0.18722
1384.9	0.18722
1385  	0.18722
1385.1	0.18722
1385.2	0.18722
1385.3	0.18722
1385.4	0.18721
1385.5	0.18721
1385.6	0.18721
1385.7	0.18721
1385.8	0.18721
1385.9	0.18721
1386  	0.18721
1386.1	0.18721
1386.2	0.18721
1386.3	0.18721
1386.4	0.18721
1386.5	0.18721
1386.6	0.18721
1386.7	0.1872
1386.8	0.1872
1386.9	0.1872
1387  	0.1872
1387.1	0.1872
1387.2	0.1872
1387.3	0.1872
1387.4	0.1872
1387.5	0.1872
1387.6	0.1872
1387.7	0.1872
1387.8	0.1872
1387.9	0.1872
1388  	0.18719
1388.1	0.18719
1388.2	0.18719
1388.3	0.18719
1388.4	0.18719
1388.5	0.18719
1388.6	0.18719
1388.7	0.18719
1388.8	0.18719
1388.9	0.18719
1389  	0.18719
1389.1	0.18719
1389.2	0.18719
1389.3	0.18718
1389.4	0.18718
1389.5	0.18718
1389.6	0.18718
1389.7	0.18718
1389.8	0.18718
1389.9	0.18718
1390  	0.18718
1390.1	0.18718
1390.2	0.18718
1390.3	0.18718
1390.4	0.18718
1390.5	0.18718
1390.6	0.18717
1390.7	0.18717
1390.8	0.18717
1390.9	0.18717
1391  	0.18717
1391.1	0.18717
1391.2	0.18717
1391.3	0.18717
1391.4	0.18717
1391.5	0.18717
1391.6	0.18717
1391.7	0.18717
1391.8	0.18717
1391.9	0.18716
1392  	0.18716
1392.1	0.18716
1392.2	0.18716
1392.3	0.18716
1392.4	0.18716
1392.5	0.18716
1392.6	0.18716
1392.7	0.18716
1392.8	0.18716
1392.9	0.18716
1393  	0.18716
1393.1	0.18716
1393.2	0.18715
1393.3	0.18715
1393.4	0.18715
1393.5	0.18715
1393.6	0.18715
1393.7	0.18715
1393.8	0.18715
1393.9	0.18715
1394  	0.18715
1394.1	0.18715
1394.2	0.18715
1394.3	0.18715
1394.4	0.18715
1394.5	0.18714
1394.6	0.18714
1394.7	0.18714
1394.8	0.18714
1394.9	0.18714
1395  	0.18714
1395.1	0.18714
1395.2	0.18714
1395.3	0.18714
1395.4	0.18714
1395.5	0.18714
1395.6	0.18714
1395.7	0.18714
1395.8	0.18713
1395.9	0.18713
1396  	0.18713
1396.1	0.18713
1396.2	0.18713
1396.3	0.18713
1396.4	0.18713
1396.5	0.18713
1396.6	0.18713
1396.7	0.18713
1396.8	0.18713
1396.9	0.18713
1397  	0.18712
1397.1	0.18712
1397.2	0.18712
1397.3	0.18712
1397.4	0.18712
1397.5	0.18712
1397.6	0.18712
1397.7	0.18712
1397.8	0.18712
1397.9	0.18712
1398  	0.18712
1398.1	0.18712
1398.2	0.18712
1398.3	0.18711
1398.4	0.18711
1398.5	0.18711
1398.6	0.18711
1398.7	0.18711
1398.8	0.18711
1398.9	0.18711
1399  	0.18711
1399.1	0.18711
1399.2	0.18711
1399.3	0.18711
1399.4	0.18711
1399.5	0.18711
1399.6	0.1871
1399.7	0.1871
1399.8	0.1871
1399.9	0.1871
1400  	0.1871
1400.1	0.1871
1400.2	0.1871
1400.3	0.1871
1400.4	0.1871
1400.5	0.1871
1400.6	0.1871
1400.7	0.1871
1400.8	0.1871
1400.9	0.18709
1401  	0.18709
1401.1	0.18709
1401.2	0.18709
1401.3	0.18709
1401.4	0.18709
1401.5	0.18709
1401.6	0.18709
1401.7	0.18709
1401.8	0.18709
1401.9	0.18709
1402  	0.18709
1402.1	0.18709
1402.2	0.18708
1402.3	0.18708
1402.4	0.18708
1402.5	0.18708
1402.6	0.18708
1402.7	0.18708
1402.8	0.18708
1402.9	0.18708
1403  	0.18708
1403.1	0.18708
1403.2	0.18708
1403.3	0.18708
1403.4	0.18708
1403.5	0.18707
1403.6	0.18707
1403.7	0.18707
1403.8	0.18707
1403.9	0.18707
1404  	0.18707
1404.1	0.18707
1404.2	0.18707
1404.3	0.18707
1404.4	0.18707
1404.5	0.18707
1404.6	0.18707
1404.7	0.18707
1404.8	0.18706
1404.9	0.18706
1405  	0.18706
1405.1	0.18706
1405.2	0.18706
1405.3	0.18706
1405.4	0.18706
1405.5	0.18706
1405.6	0.18706
1405.7	0.18706
1405.8	0.18706
1405.9	0.18706
1406  	0.18706
1406.1	0.18705
1406.2	0.18705
1406.3	0.18705
1406.4	0.18705
1406.5	0.18705
1406.6	0.18705
1406.7	0.18705
1406.8	0.18705
1406.9	0.18705
1407  	0.18705
1407.1	0.18705
1407.2	0.18705
1407.3	0.18705
1407.4	0.18704
1407.5	0.18704
1407.6	0.18704
1407.7	0.18704
1407.8	0.18704
1407.9	0.18704
1408  	0.18704
1408.1	0.18704
1408.2	0.18704
1408.3	0.18704
1408.4	0.18704
1408.5	0.18704
1408.6	0.18704
1408.7	0.18703
1408.8	0.18703
1408.9	0.18703
1409  	0.18703
1409.1	0.18703
1409.2	0.18703
1409.3	0.18703
1409.4	0.18703
1409.5	0.18703
1409.6	0.18703
1409.7	0.18703
1409.8	0.18703
1409.9	0.18703
1410  	0.18702
1410.1	0.18702
1410.2	0.18702
1410.3	0.18702
1410.4	0.18702
1410.5	0.18702
1410.6	0.18702
1410.7	0.18702
1410.8	0.18702
1410.9	0.18702
1411  	0.18702
1411.1	0.18702
1411.2	0.18702
1411.3	0.18701
1411.4	0.18701
1411.5	0.18701
1411.6	0.18701
1411.7	0.18701
1411.8	0.18701
1411.9	0.18701
1412  	0.18701
1412.1	0.18701
1412.2	0.18701
1412.3	0.18701
1412.4	0.18701
1412.5	0.18701
1412.6	0.187 
1412.7	0.187 
1412.8	0.187 
1412.9	0.187 
1413  	0.187 
1413.1	0.187 
1413.2	0.187 
1413.3	0.187 
1413.4	0.187 
1413.5	0.187 
1413.6	0.187 
1413.7	0.187 
1413.8	0.187 
1413.9	0.18699
1414  	0.18699
1414.1	0.18699
1414.2	0.18699
1414.3	0.18699
1414.4	0.18699
1414.5	0.18699
1414.6	0.18699
1414.7	0.18699
1414.8	0.18699
1414.9	0.18699
1415  	0.18699
1415.1	0.18699
1415.2	0.18698
1415.3	0.18698
1415.4	0.18698
1415.5	0.18698
1415.6	0.18698
1415.7	0.18698
1415.8	0.18698
1415.9	0.18698
1416  	0.18698
1416.1	0.18698
1416.2	0.18698
1416.3	0.18698
1416.4	0.18698
1416.5	0.18697
1416.6	0.18697
1416.7	0.18697
1416.8	0.18697
1416.9	0.18697
1417  	0.18697
1417.1	0.18697
1417.2	0.18697
1417.3	0.18697
1417.4	0.18697
1417.5	0.18697
1417.6	0.18697
1417.7	0.18697
1417.8	0.18696
1417.9	0.18696
1418  	0.18696
1418.1	0.18696
1418.2	0.18696
1418.3	0.18696
1418.4	0.18696
1418.5	0.18696
1418.6	0.18696
1418.7	0.18696
1418.8	0.18696
1418.9	0.18696
1419  	0.18696
1419.1	0.18695
1419.2	0.18695
1419.3	0.18695
1419.4	0.18695
1419.5	0.18695
1419.6	0.18695
1419.7	0.18695
1419.8	0.18695
1419.9	0.18695
1420  	0.18695
1420.1	0.18695
1420.2	0.18695
1420.3	0.18694
1420.4	0.18694
1420.5	0.18694
1420.6	0.18694
1420.7	0.18694
1420.8	0.18694
1420.9	0.18694
1421  	0.18694
1421.1	0.18694
1421.2	0.18694
1421.3	0.18694
1421.4	0.18694
1421.5	0.18694
1421.6	0.18693
1421.7	0.18693
1421.8	0.18693
1421.9	0.18693
1422  	0.18693
1422.1	0.18693
1422.2	0.18693
1422.3	0.18693
1422.4	0.18693
1422.5	0.18693
1422.6	0.18693
1422.7	0.18693
1422.8	0.18693
1422.9	0.18692
1423  	0.18692
1423.1	0.18692
1423.2	0.18692
1423.3	0.18692
1423.4	0.18692
1423.5	0.18692
1423.6	0.18692
1423.7	0.18692
1423.8	0.18692
1423.9	0.18692
1424  	0.18692
1424.1	0.18692
1424.2	0.18691
1424.3	0.18691
1424.4	0.18691
1424.5	0.18691
1424.6	0.18691
1424.7	0.18691
1424.8	0.18691
1424.9	0.18691
1425  	0.18691
1425.1	0.18691
1425.2	0.18691
1425.3	0.18691
1425.4	0.18691
1425.5	0.1869
1425.6	0.1869
1425.7	0.1869
1425.8	0.1869
1425.9	0.1869
1426  	0.1869
1426.1	0.1869
1426.2	0.1869
1426.3	0.1869
1426.4	0.1869
1426.5	0.1869
1426.6	0.1869
1426.7	0.1869
1426.8	0.18689
1426.9	0.18689
1427  	0.18689
1427.1	0.18689
1427.2	0.18689
1427.3	0.18689
1427.4	0.18689
1427.5	0.18689
1427.6	0.18689
1427.7	0.18689
1427.8	0.18689
1427.9	0.18689
1428  	0.18689
1428.1	0.18688
1428.2	0.18688
1428.3	0.18688
1428.4	0.18688
1428.5	0.18688
1428.6	0.18688
1428.7	0.18688
1428.8	0.18688
1428.9	0.18688
1429  	0.18688
1429.1	0.18688
1429.2	0.18688
1429.3	0.18688
1429.4	0.18687
1429.5	0.18687
1429.6	0.18687
1429.7	0.18687
1429.8	0.18687
1429.9	0.18687
1430  	0.18687
1430.1	0.18687
1430.2	0.18687
1430.3	0.18687
1430.4	0.18687
1430.5	0.18687
1430.6	0.18687
1430.7	0.18686
1430.8	0.18686
1430.9	0.18686
1431  	0.18686
1431.1	0.18686
1431.2	0.18686
1431.3	0.18686
1431.4	0.18686
1431.5	0.18686
1431.6	0.18686
1431.7	0.18686
1431.8	0.18686
1431.9	0.18686
1432  	0.18685
1432.1	0.18685
1432.2	0.18685
1432.3	0.18685
1432.4	0.18685
1432.5	0.18685
1432.6	0.18685
1432.7	0.18685
1432.8	0.18685
1432.9	0.18685
1433  	0.18685
1433.1	0.18685
1433.2	0.18685
1433.3	0.18684
1433.4	0.18684
1433.5	0.18684
1433.6	0.18684
1433.7	0.18684
1433.8	0.18684
1433.9	0.18684
1434  	0.18684
1434.1	0.18684
1434.2	0.18684
1434.3	0.18684
1434.4	0.18684
1434.5	0.18684
1434.6	0.18683
1434.7	0.18683
1434.8	0.18683
1434.9	0.18683
1435  	0.18683
1435.1	0.18683
1435.2	0.18683
1435.3	0.18683
1435.4	0.18683
1435.5	0.18683
1435.6	0.18683
1435.7	0.18683
1435.8	0.18683
1435.9	0.18682
1436  	0.18682
1436.1	0.18682
1436.2	0.18682
1436.3	0.18682
1436.4	0.18682
1436.5	0.18682
1436.6	0.18682
1436.7	0.18682
1436.8	0.18682
1436.9	0.18682
1437  	0.18682
1437.1	0.18682
1437.2	0.18681
1437.3	0.18681
1437.4	0.18681
1437.5	0.18681
1437.6	0.18681
1437.7	0.18681
1437.8	0.18681
1437.9	0.18681
1438  	0.18681
1438.1	0.18681
1438.2	0.18681
1438.3	0.18681
1438.4	0.18681
1438.5	0.1868
1438.6	0.1868
1438.7	0.1868
1438.8	0.1868
1438.9	0.1868
1439  	0.1868
1439.1	0.1868
1439.2	0.1868
1439.3	0.1868
1439.4	0.1868
1439.5	0.1868
1439.6	0.1868
1439.7	0.1868
1439.8	0.18679
1439.9	0.18679
1440  	0.18679
1440.1	0.18679
1440.2	0.18679
1440.3	0.18679
1440.4	0.18679
1440.5	0.18679
1440.6	0.18679
1440.7	0.18679
1440.8	0.18679
1440.9	0.18679
1441  	0.18679
1441.1	0.18678
1441.2	0.18678
1441.3	0.18678
1441.4	0.18678
1441.5	0.18678
1441.6	0.18678
1441.7	0.18678
1441.8	0.18678
1441.9	0.18678
1442  	0.18678
1442.1	0.18678
1442.2	0.18678
1442.3	0.18678
1442.4	0.18677
1442.5	0.18677
1442.6	0.18677
1442.7	0.18677
1442.8	0.18677
1442.9	0.18677
1443  	0.18677
1443.1	0.18677
1443.2	0.18677
1443.3	0.18677
1443.4	0.18677
1443.5	0.18677
1443.6	0.18677
1443.7	0.18676
1443.8	0.18676
1443.9	0.18676
1444  	0.18676
1444.1	0.18676
1444.2	0.18676
1444.3	0.18676
1444.4	0.18676
1444.5	0.18676
1444.6	0.18676
1444.7	0.18676
1444.8	0.18676
1444.9	0.18676
1445  	0.18675
1445.1	0.18675
1445.2	0.18675
1445.3	0.18675
1445.4	0.18675
1445.5	0.18675
1445.6	0.18675
1445.7	0.18675
1445.8	0.18675
1445.9	0.18675
1446  	0.18675
1446.1	0.18675
1446.2	0.18675
1446.3	0.18674
1446.4	0.18674
1446.5	0.18674
1446.6	0.18674
1446.7	0.18674
1446.8	0.18674
1446.9	0.18674
1447  	0.18674
1447.1	0.18674
1447.2	0.18674
1447.3	0.18674
1447.4	0.18674
1447.5	0.18674
1447.6	0.18673
1447.7	0.18673
1447.8	0.18673
1447.9	0.18673
1448  	0.18673
1448.1	0.18673
1448.2	0.18673
1448.3	0.18673
1448.4	0.18673
1448.5	0.18673
1448.6	0.18673
1448.7	0.18673
1448.8	0.18673
1448.9	0.18672
1449  	0.18672
1449.1	0.18672
1449.2	0.18672
1449.3	0.18672
1449.4	0.18672
1449.5	0.18672
1449.6	0.18672
1449.7	0.18672
1449.8	0.18672
1449.9	0.18672
1450  	0.18672
1450.1	0.18672
1450.2	0.18671
1450.3	0.18671
1450.4	0.18671
1450.5	0.18671
1450.6	0.18671
1450.7	0.18671
1450.8	0.18671
1450.9	0.18671
1451  	0.18671
1451.1	0.18671
1451.2	0.18671
1451.3	0.18671
1451.4	0.18671
